"N","Time","avg(BAP)","avg(DOC)","avg(EPS)","avg(NH4)","avg(NO3)","avg(O2)","avg(POCr)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(X)","avg(XAR)","avg(XARp)","avg(XDN)","avg(XDNp)","avg(XI)","avg(XN)","avg(XNp)","avg(Y)","avg(Z)","avg(h)","avg(hydraulicCond)","avg(katt)","avg(kdet)","avg(n)","avg(perm)","avg(rDN)","avg(rH)","avg(rN)","avg(vtkOriginalPointIds)","max(BAP)","max(DOC)","max(EPS)","max(NH4)","max(NO3)","max(O2)","max(POCr)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(X)","max(XAR)","max(XARp)","max(XDN)","max(XDNp)","max(XI)","max(XN)","max(XNp)","max(Y)","max(Z)","max(h)","max(hydraulicCond)","max(katt)","max(kdet)","max(n)","max(perm)","max(rDN)","max(rH)","max(rN)","max(vtkOriginalPointIds)","med(BAP)","med(DOC)","med(EPS)","med(NH4)","med(NO3)","med(O2)","med(POCr)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(X)","med(XAR)","med(XARp)","med(XDN)","med(XDNp)","med(XI)","med(XN)","med(XNp)","med(Y)","med(Z)","med(h)","med(hydraulicCond)","med(katt)","med(kdet)","med(n)","med(perm)","med(rDN)","med(rH)","med(rN)","med(vtkOriginalPointIds)","min(BAP)","min(DOC)","min(EPS)","min(NH4)","min(NO3)","min(O2)","min(POCr)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(X)","min(XAR)","min(XARp)","min(XDN)","min(XDNp)","min(XI)","min(XN)","min(XNp)","min(Y)","min(Z)","min(h)","min(hydraulicCond)","min(katt)","min(kdet)","min(n)","min(perm)","min(rDN)","min(rH)","min(rN)","min(vtkOriginalPointIds)","q1(BAP)","q1(DOC)","q1(EPS)","q1(NH4)","q1(NO3)","q1(O2)","q1(POCr)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(X)","q1(XAR)","q1(XARp)","q1(XDN)","q1(XDNp)","q1(XI)","q1(XN)","q1(XNp)","q1(Y)","q1(Z)","q1(h)","q1(hydraulicCond)","q1(katt)","q1(kdet)","q1(n)","q1(perm)","q1(rDN)","q1(rH)","q1(rN)","q1(vtkOriginalPointIds)","q3(BAP)","q3(DOC)","q3(EPS)","q3(NH4)","q3(NO3)","q3(O2)","q3(POCr)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(X)","q3(XAR)","q3(XARp)","q3(XDN)","q3(XDNp)","q3(XI)","q3(XN)","q3(XNp)","q3(Y)","q3(Z)","q3(h)","q3(hydraulicCond)","q3(katt)","q3(kdet)","q3(n)","q3(perm)","q3(rDN)","q3(rH)","q3(rN)","q3(vtkOriginalPointIds)","std(BAP)","std(DOC)","std(EPS)","std(NH4)","std(NO3)","std(O2)","std(POCr)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(X)","std(XAR)","std(XARp)","std(XDN)","std(XDNp)","std(XI)","std(XN)","std(XNp)","std(Y)","std(Z)","std(h)","std(hydraulicCond)","std(katt)","std(kdet)","std(n)","std(perm)","std(rDN)","std(rH)","std(rN)","std(vtkOriginalPointIds)","vtkValidPointMask"
1,159,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,2.5855e-07,3.1267e-05,0.0001016,0.00039593,0,2.1574e-05,3.1855e-08,1.7889e-26,8.9056e-27,-1.2582e-07,1.2582e-07,0.04,8.3919e-05,2.2398e-07,0,0,1.2927e-05,0,0,0.04,0.31,0.00019685,7.804e-07,6.3135e-09,9.174e-10,0.0015674,7.9551e-14,0,1.2279e-07,2.3296e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,160,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,2.646e-07,3.0553e-05,0.00010349,0.00039592,0,2.1285e-05,3.2427e-08,1.7867e-26,8.8927e-27,-1.2569e-07,1.2569e-07,0.04,8.5864e-05,2.3047e-07,0,0,1.3119e-05,0,0,0.04,0.31,0.00019677,7.7961e-07,6.3145e-09,9.1752e-10,0.001567,7.9471e-14,0,1.2066e-07,2.3262e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,161,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,2.7081e-07,2.9844e-05,0.0001054,0.0003959,0,2.0998e-05,3.3016e-08,1.7844e-26,8.8795e-27,-1.2556e-07,1.2556e-07,0.04,8.7817e-05,2.3709e-07,0,0,1.3316e-05,0,0,0.04,0.31,0.00019669,7.7882e-07,6.3155e-09,9.1763e-10,0.0015666,7.939e-14,0,1.1851e-07,2.3227e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,162,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,2.7716e-07,2.9139e-05,0.00010733,0.00039589,0,2.0713e-05,3.3623e-08,1.7821e-26,8.8661e-27,-1.2543e-07,1.2543e-07,0.04,8.9777e-05,2.4381e-07,0,0,1.3517e-05,0,0,0.04,0.31,0.00019661,7.7802e-07,6.3165e-09,9.1775e-10,0.0015661,7.9309e-14,0,1.1633e-07,2.3192e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,163,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,2.8367e-07,2.8441e-05,0.00010928,0.00039587,0,2.0429e-05,3.4248e-08,1.7798e-26,8.8524e-27,-1.2529e-07,1.2529e-07,0.04,9.1742e-05,2.5065e-07,0,0,1.3723e-05,0,0,0.04,0.31,0.00019653,7.7722e-07,6.3176e-09,9.1786e-10,0.0015657,7.9227e-14,0,1.1414e-07,2.3155e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,164,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,2.9032e-07,2.7749e-05,0.00011126,0.00039586,0,2.0148e-05,3.4892e-08,1.7774e-26,8.8385e-27,-1.2516e-07,1.2516e-07,0.04,9.3711e-05,2.576e-07,0,0,1.3934e-05,0,0,0.04,0.31,0.00019644,7.7641e-07,6.3186e-09,9.1798e-10,0.0015653,7.9145e-14,0,1.1194e-07,2.3118e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,165,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,2.9713e-07,2.7065e-05,0.00011326,0.00039584,0,1.987e-05,3.5555e-08,1.7751e-26,8.8243e-27,-1.2502e-07,1.2502e-07,0.04,9.5682e-05,2.6466e-07,0,0,1.4149e-05,0,0,0.04,0.31,0.00019634,7.756e-07,6.3196e-09,9.181e-10,0.0015649,7.9063e-14,0,1.0972e-07,2.3081e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,166,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,3.0409e-07,2.6388e-05,0.00011528,0.00039583,0,1.9595e-05,3.6237e-08,1.7726e-26,8.8099e-27,-1.2489e-07,1.2489e-07,0.04,9.7654e-05,2.7183e-07,0,0,1.4369e-05,0,0,0.04,0.31,0.00019625,7.7479e-07,6.3207e-09,9.1822e-10,0.0015645,7.898e-14,0,1.075e-07,2.3043e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,167,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,3.1119e-07,2.572e-05,0.00011731,0.00039582,0,1.9323e-05,3.6938e-08,1.7702e-26,8.7953e-27,-1.2475e-07,1.2475e-07,0.04,9.9625e-05,2.791e-07,0,0,1.4593e-05,0,0,0.04,0.31,0.00019615,7.7397e-07,6.3217e-09,9.1833e-10,0.0015641,7.8897e-14,0,1.0527e-07,2.3005e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,168,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,3.1845e-07,2.5062e-05,0.00011937,0.00039581,0,1.9054e-05,3.7659e-08,1.7677e-26,8.7804e-27,-1.2461e-07,1.2461e-07,0.04,0.00010159,2.8648e-07,0,0,1.4822e-05,0,0,0.04,0.31,0.00019605,7.7316e-07,6.3227e-09,9.1845e-10,0.0015636,7.8813e-14,0,1.0304e-07,2.2966e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
